id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
16191805,5.703782475,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",10,2,Real Bed,strict,TRUE,LA,04-09-12,t,t,100%,06-08-12,f,23-10-16,34.13119834,-118.7211732,4 Bedroom Mid-Century Modern House ,,41,97,91301,4,6
16193690,3.688879454,Apartment,Private room,"{""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room""}",2,1,Real Bed,strict,TRUE,NYC,01-01-17,t,t,93%,03-04-15,f,31-07-17,40.69747659,-73.93248965,Sunny bedroom for rent in East williamsburg..,Bushwick,2,80,11206,1,1
16193757,5.613128106,Condominium,Entire home/apt,"{TV,""Wireless Internet"",Kitchen,Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance""}",2,1,Real Bed,flexible,FALSE,SF,17-09-17,t,t,100%,14-03-13,f,25-09-17,37.75107375,-122.4352003,Noe Valley Convenience and Backyard Charm,Noe Valley,2,100,94114,1,1
16194726,4.787491743,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace""}",2,1,Real Bed,moderate,TRUE,NYC,06-03-16,t,f,,24-09-14,t,01-04-16,40.74208184,-73.98084258,Lovely Studio in Midtown,Kips Bay,4,80,10016,0,1
16195067,4.828313737,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo}",10,1,Real Bed,strict,TRUE,Chicago,15-04-16,t,t,99%,04-04-16,f,07-05-17,42.01795893,-87.69127405,Charming Chicago Home,,18,89,60645,3,8
16200921,6.745236349,House,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Baby monitor"",""Outlet covers"",""Changing table"",""High chair"",""Stair gates"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Children’s dinnerware"",""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard""}",10,4.5,Real Bed,strict,TRUE,DC,,t,t,100%,07-07-16,f,,38.98080415,-77.02679217,5 bedroom house in upper NW DC,Shepherd Park,0,,20012,6,5
16202873,4.382026635,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo}",2,1,Real Bed,moderate,FALSE,NYC,27-10-15,t,f,,29-09-15,f,27-10-15,40.80316294,-73.95446549,Amazing bedroom in South Harlem !,Harlem,1,100,10026,1,1
16206440,5.010635294,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}",2,1.5,Real Bed,strict,FALSE,Chicago,23-05-16,t,f,100%,14-01-16,f,08-11-16,41.8291286,-87.66798425,1 bdrm apt. & office - Bridgeport,,12,95,60609,1,1
16207482,5.416100402,House,Entire home/apt,"{TV,""Wireless Internet"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",2,1,Real Bed,strict,TRUE,SF,04-03-17,t,t,100%,20-01-17,t,13-08-17,37.77105259,-122.4371145,"Magical ACCOMODATION of Comfort, Safety, Luxury",Lower Haight,10,98,94117,1,1
16207761,7.002155954,House,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Iron}",5,2.5,Real Bed,strict,FALSE,DC,,t,f,,03-04-15,f,,38.92078273,-77.07703408,Glover Park / Georgetown House,Glover Park,0,,20007,3,3
16208487,4.49980967,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,1,Real Bed,moderate,TRUE,DC,22-04-14,t,t,100%,03-09-11,f,30-04-17,38.93808649,-76.97000923,AFFORDABLE DC GET AWAY,Woodridge,133,96,20712,1,2
16216019,5.298317367,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Host greets you""}",2,1,Real Bed,moderate,TRUE,NYC,,t,t,,22-05-15,f,,40.73996324,-73.99987135,Bright and Comfortable Chic Chelsea 1-bedroom!,Chelsea,0,,10011,1,
16219564,3.891820298,Apartment,Private room,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",Heating,Essentials,""24-hour check-in"",Hangers,""Hair dryer""}",2,1,Real Bed,flexible,FALSE,NYC,02-01-16,t,f,0%,13-10-15,f,02-01-16,40.69301444,-73.95098385,Bedstuy-private large room,Bedford-Stuyvesant,1,80,11206,1,1
16220486,4.369447852,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo}",2,1,Real Bed,strict,TRUE,Chicago,11-09-15,t,t,99%,31-08-13,t,07-05-17,41.9174437,-87.65368212,Beautiful Room in Big Apartment,Lincoln Park,82,93,60614,1,1
16225988,4.919980926,Apartment,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""Private living room""}",2,1,Real Bed,flexible,FALSE,LA,,t,t,,10-06-13,f,,34.07972232,-118.3532209,Private Bedroom in Cozy Mid Century Apartment,Mid-Wilshire,0,,90036,1,1
16226184,4.828313737,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Gym,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}",4,1,Real Bed,flexible,FALSE,DC,08-09-16,t,t,,09-06-13,t,13-11-16,38.91866519,-77.03436847,Ideal DC location and beautiful view,,8,89,20009,0,2
16226497,5.010635294,Apartment,Entire home/apt,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private entrance""}",4,1,Real Bed,moderate,TRUE,SF,17-03-17,t,t,100%,06-12-14,f,21-09-17,37.74579338,-122.4781939,"Cozy, Spacious, Recently Renovated 2BR Apt",Parkside,18,91,94116,2,2
16236450,5.272999559,House,Entire home/apt,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad,""Private entrance"",Bathtub,Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Well-lit path to entrance"",""Step-free access""}",4,1,Real Bed,strict,TRUE,SF,08-05-17,t,t,100%,09-03-16,t,06-09-17,37.75465069,-122.4001989,2 Bdrm Serenity Art House,Potrero Hill,15,99,94107,2,2
16239598,6.902742737,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",3,2,Real Bed,moderate,FALSE,SF,,t,f,,28-01-16,f,,37.80275728,-122.4240683,Russian Hill Two Bedroom Victorian,Russian Hill,0,,,2,2
16240049,4.700480366,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self Check-In"",Keypad}",2,1,Real Bed,flexible,FALSE,DC,15-10-16,t,f,100%,02-04-16,f,09-05-17,38.8957084,-77.04554224,Studio Apt in Heart of Foggy Bottom,Foggy Bottom,12,100,20006,0,1
16240603,3.912023005,Apartment,Private room,"{""Wireless Internet"",Kitchen,""Smoking allowed"",""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace""}",2,1,Real Bed,strict,TRUE,Boston,,t,f,,13-07-16,t,,42.34804798,-71.14149519,Great Apt offered near Boston University!,Allston-Brighton,0,,2135,1,1
16241951,5.765191103,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub}",7,2,Real Bed,strict,TRUE,LA,16-10-16,t,t,100%,27-03-13,f,14-04-17,33.8198539,-118.3848741,1920's Beach House in S. Redondo Ca,,14,100,90277,3,4
16243981,4.605170186,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher""}",2,1,Real Bed,flexible,FALSE,SF,,t,f,,01-11-15,f,,37.78639051,-122.4148032,Cute Studio Condo,Tenderloin,0,,94109,0,1
16251743,3.80666249,Apartment,Private room,"{""Wireless Internet"",Kitchen,Elevator,Heating,Essentials,Hangers,""Laptop friendly workspace""}",1,1,Real Bed,strict,TRUE,NYC,,t,f,100%,21-09-17,t,,40.84578455,-73.93916226,Small private room in near Columbia Uni med (2),Washington Heights,0,,10032,1,1
16252722,5.953243334,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",4,2,Real Bed,strict,TRUE,NYC,18-08-10,t,t,100%,18-07-10,f,03-01-17,40.72825235,-73.99286253,Large Artists Designer Loft in NoHo,Noho,16,100,10003,2,2
16253186,4.96284463,Apartment,Entire home/apt,"{TV,""Wireless Internet"",Kitchen,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}",2,1,Real Bed,flexible,FALSE,Boston,21-05-17,t,f,,05-05-17,t,27-05-17,42.35719778,-71.0715881,Clean upscale apt and location,Beacon Hill,2,80,2114,1,1
16254675,4.369447852,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,TRUE,LA,,t,f,0%,05-08-14,f,,34.09674461,-118.3552836,Sunny and Spacious by the Sunset Strip,Hollywood,0,,90046,1,1
16255107,3.63758616,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,flexible,FALSE,NYC,,t,t,50%,30-04-12,f,,40.72040023,-73.94122788,Greenpoint Room w/ Private Backyard,Williamsburg,0,,11222,1,1
16256901,4.49980967,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Pets allowed"",Gym,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,,Real Bed,flexible,TRUE,LA,03-09-16,t,t,100%,23-10-12,f,12-10-16,34.00405028,-118.4566002,The Perfect Venice 1 Bedroom with All Amenities,,3,87,90291,1,1
16257439,4.828313737,House,Entire home/apt,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials}",3,1.5,Real Bed,flexible,FALSE,LA,,f,f,,22-07-13,f,,34.06349783,-118.27763,Spacious Tri-Level Architect Home,Westlake,0,,90057,3,2
16257743,4.787491743,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",Heating,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,1,Real Bed,flexible,TRUE,NYC,01-11-15,t,f,100%,02-07-12,f,22-06-17,40.80577304,-73.94708059,Pleasant room on garden floor,Harlem,11,98,10027,1,1
16259122,5.010635294,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Window guards""}",4,1,Real Bed,strict,TRUE,NYC,24-05-17,t,t,80%,05-04-16,t,04-09-17,40.72847544,-73.97908947,2 bedroom - East Village - Alphabet City,Alphabet City,2,80,10009,2,2
16259155,4.48863637,Apartment,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room""}",2,1,Real Bed,flexible,FALSE,NYC,,t,t,,26-04-17,f,,40.73136334,-73.95511005,Private Room in Beautiful Greenpoint,Greenpoint,0,,11222,1,1
16260308,6.907755279,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",6,2,Real Bed,flexible,FALSE,Chicago,,t,t,33%,11-10-16,f,,41.94457396,-87.65755845,Big Friendly Confines - Heart of Wrigleyville 3BR,Lakeview,0,,60634,3,3
16263502,5.703782475,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}",4,1,Real Bed,strict,TRUE,SF,18-08-15,t,f,100%,12-04-15,f,12-08-17,37.79958329,-122.4062463,"North Beach 2BR, private Roof Deck",Telegraph Hill,5,96,94133,2,4
16267803,7.01301579,House,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Private entrance""}",6,2.5,Real Bed,flexible,FALSE,DC,,t,t,,03-01-17,f,,38.89906484,-76.99182845,"2 Bed, 2.5 Bath, Newly Renovated Cap Hill House!",Near Northeast/H Street Corridor,0,,20002,2,4
16268891,4.234106505,Apartment,Private room,"{""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Shampoo,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}",2,1,Real Bed,moderate,TRUE,NYC,09-11-16,t,t,100%,07-11-16,f,23-11-16,40.73346697,-73.95253354,Artist's home gallery studio share/ close to G.,Greenpoint,3,87,11222,1,1
16272932,4.317488114,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Gym,Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,1,Real Bed,flexible,FALSE,LA,07-11-15,t,f,,27-10-15,f,07-11-15,34.20593498,-118.5443256,3 bedroom house on a cul de sac,Reseda,1,100,91335,3,2
16273164,4.828313737,Other,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Breakfast,Elevator,Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance""}",3,2,Real Bed,flexible,TRUE,NYC,29-07-17,t,f,100%,05-06-16,f,17-09-17,40.80419402,-73.95472753,Full Floor - Master Bedroom w/living room 2 baths!,Harlem,4,100,10026,1,1
16273796,5.342334252,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Laptop friendly workspace""}",2,1,Real Bed,flexible,TRUE,NYC,27-03-16,t,t,50%,10-02-16,t,04-08-17,40.722594,-73.99234218,Luxurious Artist LES 1BR KING BED,Lower East Side,36,83,10002,1,1
